filename,order,species
passeriformes_carduelis_carduelis_00163.jpg,Passeriformes,Carduelis Carduelis
anseriformes_aythya_americana_00018.jpg,Anseriformes,Aythya Americana
ciconiiformes_ixobrychus_minutus_00044.jpg,Ciconiiformes,Ixobrychus Minutus
galliformes_phasianus_colchicus_00114.jpg,Galliformes,Phasianus Colchicus
charadriiformes_sterna_hirundo_00051.jpg,Charadriiformes,Sterna Hirundo
passeriformes_corvus_frugilegus_00034.jpg,Passeriformes,Corvus Frugilegus
passeriformes_prunella_modularis_00046.jpg,Passeriformes,Prunella Modularis
passeriformes_rhodopechys_obsoleta_00048.jpg,Passeriformes,Rhodopechys Obsoleta
apodiformes_apus_affinis_00026.jpg,Apodiformes,Apus Affinis
passeriformes_chloris_chloris_00218.jpg,Passeriformes,Chloris Chloris
passeriformes_bombycilla_japonica_00003.jpg,Passeriformes,Bombycilla Japonica
procellariiformes_puffinus_gravis_00025.jpg,Procellariiformes,Puffinus Gravis
passeriformes_carduelis_cannabina_00117.jpg,Passeriformes,Carduelis Cannabina
passeriformes_oriolus_oriolus_00006.jpg,Passeriformes,Oriolus Oriolus
anseriformes_anas_penelope_00067.jpg,Anseriformes,Anas Penelope
anseriformes_mergus_squamatus_00007.jpg,Anseriformes,Mergus Squamatus
anseriformes_anser_brachyrhynchus_00027.jpg,Anseriformes,Anser Brachyrhynchus
passeriformes_gubernatrix_cristata_00019.jpg,Passeriformes,Gubernatrix Cristata
columbiformes_oena_capensis_00022.jpg,Columbiformes,Oena Capensis
charadriiformes_larus_cachinnans_00072.jpg,Charadriiformes,Larus Cachinnans
passeriformes_cyanocorax_sanblasianus_00001.jpg,Passeriformes,Cyanocorax Sanblasianus
passeriformes_lullula_arborea_00034.jpg,Passeriformes,Lullula Arborea
passeriformes_spinus_psaltria_00027.jpg,Passeriformes,Spinus Psaltria
passeriformes_acrocephalus_palustris_00049.jpg,Passeriformes,Acrocephalus Palustris
charadriiformes_larus_canus_00012.jpg,Charadriiformes,Larus Canus
passeriformes_sylvia_atricapilla_00018.jpg,Passeriformes,Sylvia Atricapilla
anseriformes_anas_platyrhynchos_00085.jpg,Anseriformes,Anas Platyrhynchos
passeriformes_turdus_merula_00008.jpg,Passeriformes,Turdus Merula
piciformes_podiceps_auritus_00006.jpg,Piciformes,Podiceps Auritus
anseriformes_anas_clypeata_00167.jpg,Anseriformes,Anas Clypeata
phoenicopteriformes_phoenicopterus_roseus_00035.jpg,Phoenicopteriformes,Phoenicopterus Roseus
passeriformes_perisoreus_infaustus_00010.jpg,Passeriformes,Perisoreus Infaustus
accipitriformes_aquila_nipalensis_00017.jpg,Accipitriformes,Aquila Nipalensis
charadriiformes_haematopus_ostralegus_00204.jpg,Charadriiformes,Haematopus Ostralegus
anseriformes_anas_bahamensis_00010.jpg,Anseriformes,Anas Bahamensis
anseriformes_cygnus_olor_00042.jpg,Anseriformes,Cygnus Olor
charadriiformes_haematopus_ostralegus_00253.jpg,Charadriiformes,Haematopus Ostralegus
charadriiformes_haematopus_ostralegus_00439.jpg,Charadriiformes,Haematopus Ostralegus
anseriformes_cygnus_buccinator_00014.jpg,Anseriformes,Cygnus Buccinator
apodiformes_apus_apus_00181.jpg,Apodiformes,Apus Apus
anseriformes_mergus_serrator_00060.jpg,Anseriformes,Mergus Serrator
ciconiiformes_ciconia_nigra_00064.jpg,Ciconiiformes,Ciconia Nigra
galliformes_polyplectron_schleiermacheri_00000.jpg,Galliformes,Polyplectron Schleiermacheri
accipitriformes_accipiter_nisus_00079.jpg,Accipitriformes,Accipiter Nisus
passeriformes_motacilla_alba_00013.jpg,Passeriformes,Motacilla Alba
passeriformes_calandrella_brachydactyla_00008.jpg,Passeriformes,Calandrella Brachydactyla
passeriformes_lanius_meridionalis_00033.jpg,Passeriformes,Lanius Meridionalis
accipitriformes_accipiter_gentilis_00418.jpg,Accipitriformes,Accipiter Gentilis
anseriformes_somateria_mollissima_00024.jpg,Anseriformes,Somateria Mollissima
strigiformes_asio_otus_00078.jpg,Strigiformes,Asio Otus
passeriformes_lanius_excubitor_00013.jpg,Passeriformes,Lanius Excubitor
anseriformes_cygnus_olor_00025.jpg,Anseriformes,Cygnus Olor
accipitriformes_accipiter_gentilis_00018.jpg,Accipitriformes,Accipiter Gentilis
passeriformes_pycnonotus_barbatus_00066.jpg,Passeriformes,Pycnonotus Barbatus
passeriformes_pericrocotus_flammeus_00017.jpg,Passeriformes,Pericrocotus Flammeus
passeriformes_pitta_sordida_00037.jpg,Passeriformes,Pitta Sordida
phoenicopteriformes_phoenicopterus_roseus_00168.jpg,Phoenicopteriformes,Phoenicopterus Roseus
passeriformes_saxicola_caprata_00025.jpg,Passeriformes,Saxicola Caprata
anseriformes_somateria_spectabilis_00016.jpg,Anseriformes,Somateria Spectabilis
procellariiformes_calonectris_diomedea_00015.jpg,Procellariiformes,Calonectris Diomedea
ciconiiformes_botaurus_stellaris_00044.jpg,Ciconiiformes,Botaurus Stellaris
strigiformes_asio_flammeus_00122.jpg,Strigiformes,Asio Flammeus
charadriiformes_hydrocoloeus_minutus_00099.jpg,Charadriiformes,Hydrocoloeus Minutus
passeriformes_oenanthe_melanoleuca_00025.jpg,Passeriformes,Oenanthe Melanoleuca
anseriformes_bucephala_albeola_00000.jpg,Anseriformes,Bucephala Albeola
accipitriformes_aquila_nipalensis_00029.jpg,Accipitriformes,Aquila Nipalensis
strigiformes_strix_uralensis_00015.jpg,Strigiformes,Strix Uralensis
strigiformes_glaucidium_passerinum_00001.jpg,Strigiformes,Glaucidium Passerinum
ciconiiformes_plegadis_falcinellus_00020.jpg,Ciconiiformes,Plegadis Falcinellus
passeriformes_rhodopechys_obsoleta_00045.jpg,Passeriformes,Rhodopechys Obsoleta
galliformes_tetrao_urogallus_00069.jpg,Galliformes,Tetrao Urogallus
passeriformes_pyroderus_scutatus_00002.jpg,Passeriformes,Pyroderus Scutatus
anseriformes_aix_sponsa_00051.jpg,Anseriformes,Aix Sponsa
pteroclidiformes_syrrhaptes_paradoxus_00010.jpg,Pteroclidiformes,Syrrhaptes Paradoxus
charadriiformes_calidris_pugnax_00001.jpg,Charadriiformes,Calidris Pugnax
anseriformes_anas_platyrhynchos_00173.jpg,Anseriformes,Anas Platyrhynchos
anseriformes_anser_anser_00114.jpg,Anseriformes,Anser Anser
charadriiformes_hydrocoloeus_minutus_00037.jpg,Charadriiformes,Hydrocoloeus Minutus
passeriformes_pycnonotus_xanthopygos_00031.jpg,Passeriformes,Pycnonotus Xanthopygos
galliformes_crossoptilon_mantchuricum_00019.jpg,Galliformes,Crossoptilon Mantchuricum
passeriformes_pycnonotus_xanthopygos_00029.jpg,Passeriformes,Pycnonotus Xanthopygos
anseriformes_bucephala_clangula_00016.jpg,Anseriformes,Bucephala Clangula
anseriformes_branta_canadensis_00005.jpg,Anseriformes,Branta Canadensis
charadriiformes_pluvialis_squatarola_00058.jpg,Charadriiformes,Pluvialis Squatarola
passeriformes_tyrannus_tyrannus_00013.jpg,Passeriformes,Tyrannus Tyrannus
accipitriformes_accipiter_nisus_00095.jpg,Accipitriformes,Accipiter Nisus
gruiformes_crex_crex_00006.jpg,Gruiformes,Crex Crex
apodiformes_archilochus_colubris_00036.jpg,Apodiformes,Archilochus Colubris
anseriformes_anas_platyrhynchos_00124.jpg,Anseriformes,Anas Platyrhynchos
charadriiformes_pluvialis_apricaria_00072.jpg,Charadriiformes,Pluvialis Apricaria
anseriformes_mergellus_albellus_00019.jpg,Anseriformes,Mergellus Albellus
accipitriformes_aquila_chrysaetos_00090.jpg,Accipitriformes,Aquila Chrysaetos
charadriiformes_actitis_hypoleucos_00095.jpg,Charadriiformes,Actitis Hypoleucos
columbiformes_streptopelia_orientalis_00010.jpg,Columbiformes,Streptopelia Orientalis
anseriformes_branta_leucopsis_00005.jpg,Anseriformes,Branta Leucopsis
charadriiformes_numenius_phaeopus_00009.jpg,Charadriiformes,Numenius Phaeopus
passeriformes_phoenicurus_ochruros_00044.jpg,Passeriformes,Phoenicurus Ochruros
ciconiiformes_ciconia_abdimii_00041.jpg,Ciconiiformes,Ciconia Abdimii
charadriiformes_arenaria_interpres_00022.jpg,Charadriiformes,Arenaria Interpres
anseriformes_melanitta_nigra_00056.jpg,Anseriformes,Melanitta Nigra
procellariiformes_calonectris_diomedea_00020.jpg,Procellariiformes,Calonectris Diomedea
charadriiformes_rostratula_benghalensis_00003.jpg,Charadriiformes,Rostratula Benghalensis
passeriformes_zoothera_aurea_00024.jpg,Passeriformes,Zoothera Aurea
passeriformes_sitta_europaea_00038.jpg,Passeriformes,Sitta Europaea
accipitriformes_circaetus_gallicus_00045.jpg,Accipitriformes,Circaetus Gallicus
passeriformes_pitta_sordida_00020.jpg,Passeriformes,Pitta Sordida
strigiformes_bubo_ascalaphus_00056.jpg,Strigiformes,Bubo Ascalaphus
accipitriformes_haliaeetus_albicilla_00064.jpg,Accipitriformes,Haliaeetus Albicilla
anseriformes_branta_bernicla_00021.jpg,Anseriformes,Branta Bernicla
charadriiformes_pluvialis_apricaria_00030.jpg,Charadriiformes,Pluvialis Apricaria
galliformes_tetrao_urogalloides_00006.jpg,Galliformes,Tetrao Urogalloides
accipitriformes_circus_aeruginosus_00111.jpg,Accipitriformes,Circus Aeruginosus
procellariiformes_puffinus_tenuirostris_00077.jpg,Procellariiformes,Puffinus Tenuirostris
passeriformes_luscinia_megarhynchos_00045.jpg,Passeriformes,Luscinia Megarhynchos
charadriiformes_larus_crassirostris_00007.jpg,Charadriiformes,Larus Crassirostris
anseriformes_anas_zonorhyncha_00043.jpg,Anseriformes,Anas Zonorhyncha
passeriformes_pycnonotus_leucogenys_00037.jpg,Passeriformes,Pycnonotus Leucogenys
anseriformes_anser_caerulescens_00041.jpg,Anseriformes,Anser Caerulescens
anseriformes_chenonetta_jubata_00183.jpg,Anseriformes,Chenonetta Jubata
caprimulgiformes_caprimulgus_europaeus_00178.jpg,Caprimulgiformes,Caprimulgus Europaeus
strigiformes_strix_aluco_00116.jpg,Strigiformes,Strix Aluco
passeriformes_poecile_montanus_00014.jpg,Passeriformes,Poecile Montanus
passeriformes_cyanocorax_melanocyaneus_00014.jpg,Passeriformes,Cyanocorax Melanocyaneus
strigiformes_asio_flammeus_00163.jpg,Strigiformes,Asio Flammeus
passeriformes_acrocephalus_palustris_00028.jpg,Passeriformes,Acrocephalus Palustris
charadriiformes_larus_fuscus_00166.jpg,Charadriiformes,Larus Fuscus
anseriformes_anas_clypeata_00171.jpg,Anseriformes,Anas Clypeata
accipitriformes_accipiter_gentilis_00091.jpg,Accipitriformes,Accipiter Gentilis
charadriiformes_thalasseus_sandvicensis_00005.jpg,Charadriiformes,Thalasseus Sandvicensis
strigiformes_aegolius_funereus_00007.jpg,Strigiformes,Aegolius Funereus
apodiformes_apus_apus_00038.jpg,Apodiformes,Apus Apus
passeriformes_phoenicurus_ochruros_00036.jpg,Passeriformes,Phoenicurus Ochruros
procellariiformes_phoebastria_immutabilis_00022.jpg,Procellariiformes,Phoebastria Immutabilis
passeriformes_garrulus_glandarius_00128.jpg,Passeriformes,Garrulus Glandarius
anseriformes_anas_crecca_00002.jpg,Anseriformes,Anas Crecca
anseriformes_cygnus_columbianus_00021.jpg,Anseriformes,Cygnus Columbianus
passeriformes_rhodopechys_obsoleta_00044.jpg,Passeriformes,Rhodopechys Obsoleta
accipitriformes_accipiter_gentilis_00325.jpg,Accipitriformes,Accipiter Gentilis
passeriformes_pitta_sordida_00017.jpg,Passeriformes,Pitta Sordida
anseriformes_melanitta_fusca_00059.jpg,Anseriformes,Melanitta Fusca
strigiformes_tyto_alba_00127.jpg,Strigiformes,Tyto Alba
ciconiiformes_botaurus_stellaris_00051.jpg,Ciconiiformes,Botaurus Stellaris
passeriformes_montifringilla_nivalis_00007.jpg,Passeriformes,Montifringilla Nivalis
passeriformes_rhodopechys_obsoleta_00055.jpg,Passeriformes,Rhodopechys Obsoleta
strigiformes_otus_scops_00001.jpg,Strigiformes,Otus Scops
columbiformes_streptopelia_orientalis_00026.jpg,Columbiformes,Streptopelia Orientalis
columbiformes_treron_sieboldii_00011.jpg,Columbiformes,Treron Sieboldii
passeriformes_calandrella_brachydactyla_00026.jpg,Passeriformes,Calandrella Brachydactyla
anseriformes_anas_acuta_00093.jpg,Anseriformes,Anas Acuta
anseriformes_somateria_spectabilis_00021.jpg,Anseriformes,Somateria Spectabilis
passeriformes_tangara_episcopus_00022.jpg,Passeriformes,Tangara Episcopus
anseriformes_bucephala_albeola_00005.jpg,Anseriformes,Bucephala Albeola
anseriformes_melanitta_nigra_00003.jpg,Anseriformes,Melanitta Nigra
passeriformes_carduelis_carduelis_00118.jpg,Passeriformes,Carduelis Carduelis
caprimulgiformes_caprimulgus_rufigena_00013.jpg,Caprimulgiformes,Caprimulgus Rufigena
charadriiformes_larus_dominicanus_00049.jpg,Charadriiformes,Larus Dominicanus
charadriiformes_haematopus_ostralegus_00088.jpg,Charadriiformes,Haematopus Ostralegus
charadriiformes_haematopus_ostralegus_00115.jpg,Charadriiformes,Haematopus Ostralegus
accipitriformes_circus_aeruginosus_00056.jpg,Accipitriformes,Circus Aeruginosus
anseriformes_anas_crecca_00099.jpg,Anseriformes,Anas Crecca
passeriformes_corvus_monedula_00026.jpg,Passeriformes,Corvus Monedula
accipitriformes_haliaeetus_albicilla_00063.jpg,Accipitriformes,Haliaeetus Albicilla
passeriformes_carduelis_carduelis_00202.jpg,Passeriformes,Carduelis Carduelis
strigiformes_glaucidium_passerinum_00027.jpg,Strigiformes,Glaucidium Passerinum
passeriformes_monticola_gularis_00006.jpg,Passeriformes,Monticola Gularis
accipitriformes_accipiter_nisus_00495.jpg,Accipitriformes,Accipiter Nisus
accipitriformes_accipiter_nisus_00234.jpg,Accipitriformes,Accipiter Nisus
phoenicopteriformes_phoenicopterus_ruber_00047.jpg,Phoenicopteriformes,Phoenicopterus Ruber
procellariiformes_calonectris_diomedea_00029.jpg,Procellariiformes,Calonectris Diomedea
passeriformes_saxicola_maura_00023.jpg,Passeriformes,Saxicola Maura
psittaciformes_nymphicus_hollandicus_00005.jpg,Psittaciformes,Nymphicus Hollandicus
psittaciformes_amazona_ochrocephala_00008.jpg,Psittaciformes,Amazona Ochrocephala
anseriformes_aythya_ferina_00116.jpg,Anseriformes,Aythya Ferina
passeriformes_spodiopsar_cineraceus_00000.jpg,Passeriformes,Spodiopsar Cineraceus
anseriformes_chenonetta_jubata_00024.jpg,Anseriformes,Chenonetta Jubata
accipitriformes_accipiter_gentilis_00117.jpg,Accipitriformes,Accipiter Gentilis
passeriformes_agropsar_philippensis_00001.jpg,Passeriformes,Agropsar Philippensis
charadriiformes_larus_canus_00127.jpg,Charadriiformes,Larus Canus
ciconiiformes_ciconia_boyciana_00002.jpg,Ciconiiformes,Ciconia Boyciana
charadriiformes_alca_torda_00054.jpg,Charadriiformes,Alca Torda
psittaciformes_agapornis_lilianae_00003.jpg,Psittaciformes,Agapornis Lilianae
accipitriformes_accipiter_nisus_00113.jpg,Accipitriformes,Accipiter Nisus
charadriiformes_actitis_hypoleucos_00044.jpg,Charadriiformes,Actitis Hypoleucos
passeriformes_pericrocotus_flammeus_00055.jpg,Passeriformes,Pericrocotus Flammeus
passeriformes_parus_spilonotus_00004.jpg,Passeriformes,Parus Spilonotus
anseriformes_aythya_valisineria_00028.jpg,Anseriformes,Aythya Valisineria
passeriformes_pycnonotus_leucogenys_00038.jpg,Passeriformes,Pycnonotus Leucogenys
anseriformes_aix_sponsa_00159.jpg,Anseriformes,Aix Sponsa
gruiformes_crex_crex_00070.jpg,Gruiformes,Crex Crex
anseriformes_aix_sponsa_00223.jpg,Anseriformes,Aix Sponsa
passeriformes_pycnonotus_barbatus_00064.jpg,Passeriformes,Pycnonotus Barbatus
ciconiiformes_botaurus_stellaris_00119.jpg,Ciconiiformes,Botaurus Stellaris
anseriformes_anas_acuta_00144.jpg,Anseriformes,Anas Acuta
charadriiformes_hydrocoloeus_minutus_00094.jpg,Charadriiformes,Hydrocoloeus Minutus
passeriformes_lanius_collurio_00086.jpg,Passeriformes,Lanius Collurio
charadriiformes_rhinoptilus_africanus_00044.jpg,Charadriiformes,Rhinoptilus Africanus
anseriformes_aythya_affinis_00011.jpg,Anseriformes,Aythya Affinis
passeriformes_carduelis_carduelis_00151.jpg,Passeriformes,Carduelis Carduelis
passeriformes_malurus_melanocephalus_00008.jpg,Passeriformes,Malurus Melanocephalus
gruiformes_rallus_aquaticus_00038.jpg,Gruiformes,Rallus Aquaticus
anseriformes_mergus_squamatus_00024.jpg,Anseriformes,Mergus Squamatus
charadriiformes_pluvialis_squatarola_00052.jpg,Charadriiformes,Pluvialis Squatarola
accipitriformes_accipiter_gentilis_00318.jpg,Accipitriformes,Accipiter Gentilis
passeriformes_linaria_cannabina_00029.jpg,Passeriformes,Linaria Cannabina
passeriformes_serinus_serinus_00002.jpg,Passeriformes,Serinus Serinus
piciformes_picus_viridis_00133.jpg,Piciformes,Picus Viridis
gruiformes_amaurornis_phoenicurus_00018.jpg,Gruiformes,Amaurornis Phoenicurus
anseriformes_anser_brachyrhynchus_00042.jpg,Anseriformes,Anser Brachyrhynchus
passeriformes_chloris_chloris_00135.jpg,Passeriformes,Chloris Chloris
anseriformes_aix_galericulata_00214.jpg,Anseriformes,Aix Galericulata
charadriiformes_calidris_alpina_00100.jpg,Charadriiformes,Calidris Alpina
gruiformes_porzana_carolina_00026.jpg,Gruiformes,Porzana Carolina
passeriformes_lanius_meridionalis_00058.jpg,Passeriformes,Lanius Meridionalis
anseriformes_aythya_americana_00005.jpg,Anseriformes,Aythya Americana
charadriiformes_haematopus_ostralegus_00296.jpg,Charadriiformes,Haematopus Ostralegus
anseriformes_chenonetta_jubata_00117.jpg,Anseriformes,Chenonetta Jubata
strigiformes_asio_otus_00063.jpg,Strigiformes,Asio Otus
charadriiformes_numenius_phaeopus_00045.jpg,Charadriiformes,Numenius Phaeopus
passeriformes_carduelis_spinus_00002.jpg,Passeriformes,Carduelis Spinus
passeriformes_carduelis_carduelis_00292.jpg,Passeriformes,Carduelis Carduelis
columbiformes_streptopelia_decaocto_00006.jpg,Columbiformes,Streptopelia Decaocto
apodiformes_chlorostilbon_mellisugus_00006.jpg,Apodiformes,Chlorostilbon Mellisugus
anseriformes_somateria_mollissima_00038.jpg,Anseriformes,Somateria Mollissima
passeriformes_garrulus_glandarius_00083.jpg,Passeriformes,Garrulus Glandarius
accipitriformes_accipiter_nisus_00172.jpg,Accipitriformes,Accipiter Nisus
anseriformes_aythya_fuligula_00010.jpg,Anseriformes,Aythya Fuligula
anseriformes_clangula_hyemalis_00000.jpg,Anseriformes,Clangula Hyemalis
accipitriformes_circus_cyaneus_00226.jpg,Accipitriformes,Circus Cyaneus
passeriformes_anthornis_melanura_00000.jpg,Passeriformes,Anthornis Melanura
passeriformes_sitta_canadensis_00020.jpg,Passeriformes,Sitta Canadensis
anseriformes_mergellus_albellus_00029.jpg,Anseriformes,Mergellus Albellus
charadriiformes_charadrius_dubius_00083.jpg,Charadriiformes,Charadrius Dubius
accipitriformes_pandion_haliaetus_00093.jpg,Accipitriformes,Pandion Haliaetus
passeriformes_passerina_cyanea_00007.jpg,Passeriformes,Passerina Cyanea
